Codigo_Edi;Numero_Alt;AnoC;Numero_Viv;USO;Npot;LCZ.cat;BUFF_RSOL;BUFF_SVF;BUFF_NDVI;BUFF_ACUS;BUFF_ALBED;BUFF_OZONO;perimetro;area;conv;elon;num_vecinos;vol;comp
174;6;1960;10;1;3;2;0.28;0.539;0.251;61.678;0.136;52.979;61.51294582;204.2519;1;0.823609712;2;4289.2899;0.301162172
175;6;1960;12;1;3;2;0.24;0.464;0.396;61.639;0.138;52.964;70.06692707;189.3675;0.828797471;0.696216936;2;3976.7175;0.370005028
176;6;1960;12;1;3;2;0.2;0.448;0.234;61.624;0.14;52.957;62.06396927;169.21865;0.870068197;0.74300117;2;3553.59165;0.366767902
177;6;1960;10;1;3;2;0.32;0.563;0.241;61.686;0.135;52.982;59.97970749;180.45455;0.956569804;0.793934194;2;3789.54555;0.332381242
178;6;1960;12;1;3;2;0.24;0.424;0.22;61.632;0.141;52.958;64.80852062;193.67185;0.950046626;0.761212786;2;4067.10885;0.334630565
179;6;1960;10;1;3;2;0.24;0.547;0.239;61.685;0.138;52.981;69.13812809;219.14805;0.888069432;0.75902507;2;4602.10905;0.315485938
180;6;1960;10;1;3;2;0.12;0.375;0.216;61.667;0.14;52.972;58.05814223;168.8866;0.979780347;0.793486228;2;3546.6186;0.343769975
181;6;1960;11;1;3;2;0.24;0.412;0.186;61.647;0.141;52.963;62.88163329;192.8728;0.918200549;0.7829186;2;4050.3288;0.326026445
182;6;1964;10;1;3;2;0.28;0.525;0.236;61.7;0.146;52.984;67.81390079;219.2399;0.890990744;0.774008987;2;4604.037899;0.309313682
183;6;1964;10;1;3;2;0.16;0.33;0.237;61.685;0.169;52.975;55.81160317;179.35665;0.999749723;0.850627024;2;3766.48965;0.311176659
184;6;1964;11;1;3;2;0.2;0.375;0.189;61.664;0.162;52.965;62.74359644;198.9721;0.932267806;0.796950991;2;4178.4141;0.315338665
185;6;1964;10;1;3;2;0.28;0.546;0.264;61.719;0.148;52.987;62.26978792;187.6379;0.971339119;0.779808253;2;3940.3959;0.331861463
186;6;1964;12;1;3;2;0.24;0.41;0.199;61.668;0.183;52.963;62.79248358;197.80975;0.972762995;0.794001126;2;4154.00475;0.317438769
187;6;1964;10;1;3;2;0.28;0.531;0.262;61.734;0.149;52.992;62.23762245;211.1159;1;0.827584618;2;4433.4339;0.294803103
188;6;1964;12;1;3;2;0.28;0.418;0.24;61.694;0.179;52.969;62.5432717;210.88475;0.956832569;0.823089239;2;4428.57975;0.296575602
189;6;1964;12;1;3;2;0.24;0.366;0.361;61.712;0.175;52.976;64.20363848;188.6681;0.963653841;0.758393373;2;3962.0301;0.340299385
190;6;1964;10;1;3;2;0.32;0.558;0.212;61.76;0.149;52.996;73.58500519;236.54815;0.885880276;0.740926939;2;4967.51115;0.311078337
191;6;1964;12;1;3;2;0.32;0.463;0.255;61.738;0.159;52.979;70.54382674;235.7833;0.942039492;0.771618156;2;4951.4493;0.299189242
192;6;1964;11;1;3;2;0.32;0.466;0.217;61.756;0.148;52.986;61.81749379;179.20305;0.957161094;0.767655272;2;3763.26405;0.344957822
193;8;1963;20;1;4;6;0.28;0.598;0.19;61.915;0.168;53.051;125.4541315;977.5734;1;0.883475787;1;27372.0552;0.128332186
194;8;1963;20;1;4;6;0.28;0.624;0.288;61.916;0.174;53.058;125.7229448;982.1124;1;0.883631083;2;27499.1472;0.128012786
195;8;1965;24;1;4;6;0.28;0.634;0.289;61.917;0.167;53.062;91.3118159;406.6146;1;0.782833562;2;11385.2088;0.224566004
196;8;1965;24;1;4;6;0.28;0.632;0.204;61.921;0.161;53.065;89.42289122;387.6079;1;0.780463388;2;10853.0212;0.230704511
197;7;1965;24;1;4;6;0.32;0.59;0.23;61.921;0.158;53.069;88.87025608;390.3613;1;0.788100999;2;9563.85185;0.227661544
198;8;1965;24;1;4;2;0.36;0.603;0.201;61.924;0.161;53.072;87.30045643;376.6047;1;0.788009196;1;10544.9316;0.231809259
199;9;1978;18;1;4;2;0.4;0.561;0.187;61.923;0.164;53.072;65.27473821;217.06845;0.943713913;0.800125563;2;6837.656175;0.30071039
200;8;1978;24;1;4;2;0.4;0.68;0.269;61.933;0.165;53.076;85.88686164;436.3012;0.991973743;0.862127309;2;12216.4336;0.196852224
201;8;1970;36;1;4;2;0.4;0.631;0.269;61.933;0.17;53.08;86.29217256;396.27275;1;0.817768981;3;11095.637;0.217759542
202;7;1970;36;1;4;2;0.4;0.63;0.268;61.939;0.165;53.085;84.32907657;375.47585;1;0.814551583;2;9199.158324;0.224592545
203;8;1969;24;1;4;2;0.36;0.612;0.291;61.942;0.161;53.086;81.58440944;344.035;0.999755463;0.805933246;2;9632.98;0.237139853
204;8;1969;24;1;4;2;0.4;0.604;0.179;61.948;0.151;53.091;80.76820076;340.4786;0.99968833;0.809859039;2;9533.4008;0.23721961
205;8;1969;24;1;4;6;0.4;0.624;0.185;61.951;0.151;53.092;78.88251501;321.3332;1;0.805567586;2;8997.3296;0.245485107
206;8;1969;24;1;4;6;0.44;0.632;0.183;61.956;0.151;53.093;78.79581329;327.9564;0.999971643;0.814722752;2;9182.779201;0.240263075
207;8;1958;0;1;4;6;0.44;0.644;0.228;61.96;0.161;53.099;127.8463142;430.9169;0.92666694;0.575590322;2;12065.6732;0.296684382
208;7;1958;22;1;4;6;0.44;0.648;0.237;61.968;0.175;53.104;126.0167651;416.85325;0.924757268;0.574338859;2;10212.90463;0.302304864
209;7;1958;22;1;4;6;0.4;0.632;0.237;61.976;0.157;53.107;124.7875097;400.24665;0.920558633;0.568326186;2;9806.042925;0.311776525
210;7;1958;0;1;4;6;0.4;0.628;0.193;61.984;0.148;53.113;119.0779361;378.3739;0.925730225;0.579074204;2;9270.16055;0.314709699
211;6;1958;6;1;4;6;0.4;0.638;0.196;61.988;0.14;53.117;69.46274413;216.27045;0.99411585;0.75050154;1;4541.67945;0.321184628
212;4;1956;0;1;3;2;0.36;0.524;0.172;61.808;0.158;53.022;54.39069237;165.2425;1;0.837801673;1;2313.395;0.329156799
213;4;1956;0;1;3;2;0.32;0.466;0.19;61.813;0.158;53.023;53.53132391;161.21945;1;0.840825096;2;2257.0723;0.33204011
214;4;1956;0;1;3;2;0.28;0.456;0.194;61.82;0.161;53.027;53.91203523;162.84205;1;0.839078292;2;2279.7887;0.331069495
215;4;1956;0;1;3;2;0.36;0.614;0.186;61.842;0.164;53.031;54.19082879;164.28925;1;0.838462633;2;2300.0495;0.32985012
216;1;1950;0;3;3;2;0.44;0.705;0.198;61.852;0.166;53.036;26.6857757;22.5905;0.746203826;0.631375932;1;79.06675;1.181283092
217;1;1950;0;3;3;2;0.44;0.732;0.203;61.869;0.153;53.04;27.13299499;22.7362;0.739088176;0.622968572;1;79.5767;1.193383018
218;2;1995;0;3;4;10;0.52;0.651;0.149;61.961;0.221;53.091;194.8107753;2337.0401;0.999957769;0.879680651;1;16359.2807;0.083357909
219;2;1947;0;3;4;2;0.48;0.607;0.171;61.919;0.163;53.072;239.1180397;3241.8475;0.999945189;0.844090245;1;22692.9325;0.073759805
220;1;1995;0;3;4;10;0.44;0.614;0.162;61.948;0.194;53.086;103.7173601;523.489;0.999328803;0.782000909;2;1832.2115;0.198127105
221;2;1947;0;3;4;8;0.56;0.617;0.158;61.85;0.156;53.042;156.9900274;629.50845;0.997837519;0.566544006;0;4406.55915;0.249385099
222;1;1947;0;3;4;6;0.44;0.705;0.238;61.944;0.149;53.065;33.83346417;46.7413;1;0.716322939;0;163.59455;0.723845168
223;4;1956;0;1;3;2;0.4;0.72;0.205;61.879;0.146;53.041;54.34005091;164.7549;0.999952963;0.837344286;2;2306.5686;0.32982358
224;4;1956;0;1;3;8;0.44;0.738;0.236;61.898;0.14;53.047;53.84070437;162.6355;1;0.839656924;2;2276.897;0.331051366
225;4;1956;0;1;3;6;0.36;0.644;0.214;61.91;0.141;53.05;53.93389461;163.17235;1;0.839588408;2;2284.4129;0.330533296
226;4;1956;0;1;3;6;0.32;0.608;0.214;61.929;0.166;53.055;53.94473269;163.2643;1;0.839656205;1;2285.7002;0.330413524
227;6;1962;12;1;3;2;0.24;0.447;0.213;61.803;0.152;52.961;68.12726501;227.47315;0.923582494;0.784782027;2;4776.93615;0.299495853
228;6;1962;12;1;3;2;0.28;0.489;0.226;61.799;0.146;52.947;66.57153627;218.25605;0.919000702;0.786682516;2;4583.37705;0.305015766
229;6;1962;12;1;3;2;0.24;0.417;0.199;61.833;0.154;52.969;67.94483949;207.77545;0.939320756;0.752048018;2;4363.28445;0.327010912
230;6;1962;12;1;3;2;0.28;0.556;0.226;61.831;0.146;52.942;68.15685366;205.8947;0.938362704;0.746307802;2;4323.7887;0.331027723
231;6;1962;12;1;3;2;0.24;0.383;0.196;61.859;0.155;52.968;67.90223272;228.1073;0.927327646;0.788479614;2;4790.2533;0.297676719
232;6;1962;12;1;3;2;0.24;0.475;0.208;61.859;0.134;52.948;67.80051921;224.45255;0.920573214;0.783310926;2;4713.50355;0.302070612
233;6;1962;12;1;3;2;0.24;0.393;0.193;61.904;0.153;52.968;74.04337463;243.7274;0.918179685;0.747430655;2;5118.2754;0.303795858
234;6;1962;12;1;3;2;0.24;0.346;0.199;61.909;0.141;52.952;71.11425714;222.40645;0.879040048;0.74339895;2;4670.53545;0.319749077
235;6;1962;12;1;3;2;0.24;0.42;0.212;61.933;0.158;52.976;63.14065151;197.68375;0.963857257;0.789371348;2;4151.35875;0.319402336
236;6;1962;12;1;3;2;0.24;0.359;0.227;61.935;0.143;52.954;60.63715061;194.33965;0.990274563;0.814979819;2;4081.13265;0.312016362
237;6;1962;12;1;3;2;0.32;0.495;0.226;61.966;0.164;52.979;69.83867163;219.76105;0.895610304;0.752461567;2;4614.98205;0.317793675
238;6;1962;12;1;3;2;0.28;0.46;0.188;61.973;0.154;52.956;62.69727474;206.69185;0.995708697;0.812864102;1;4340.52885;0.303336947
239;3;1997;0;2;4;10;0.44;0.695;0.214;62.023;0.16;52.979;116.7866087;535.1522;0.897835272;0.702183374;1;5619.0981;0.218230643
240;6;1962;12;1;3;10;0.28;0.637;0.229;62.11;0.162;52.989;71.56379983;236.1102;0.924594382;0.761147656;2;4958.3142;0.30309491
241;6;1962;12;1;3;10;0.28;0.643;0.188;62.104;0.151;52.975;68.38529894;218.6004;0.966113605;0.766421463;2;4590.6084;0.312832451
242;6;1962;12;1;3;10;0.28;0.548;0.194;62.122;0.154;52.964;73.11189534;236.8175;0.892044422;0.746145949;2;4973.1675;0.308726742
243;6;1962;12;1;3;10;0.28;0.494;0.301;62.147;0.172;52.996;61.7076155;200.3946;1;0.813222104;2;4208.2866;0.307930531
244;6;1962;12;1;3;10;0.24;0.398;0.257;62.158;0.156;52.974;61.81739675;200.5328;1;0.812057775;2;4211.1888;0.308265764
245;6;1962;12;1;3;2;0.24;0.465;0.275;62.171;0.164;52.999;68.39840302;220.4228;0.922525114;0.76946209;2;4628.8788;0.310305481
246;6;1962;12;1;3;2;0.24;0.403;0.213;62.189;0.153;52.977;61.79850291;200.2232;1;0.811678751;2;4204.6872;0.308648063
247;6;1962;12;1;3;1;0.26;0.44;0.204;62.197;0.156;53.006;67.78684788;200.46265;0.947073976;0.740416735;2;4209.71565;0.338152009
248;6;1962;12;1;3;2;0.2;0.383;0.201;62.218;0.14;52.977;59.93807221;187.70695;0.99070346;0.810293468;2;3941.84595;0.319317277
249;6;1962;12;1;3;1;0.28;0.42;0.2;62.221;0.151;53.004;74.90127021;234.1693;0.884756336;0.724237033;2;4917.5553;0.319859479
250;6;1962;12;1;3;2;0.2;0.386;0.199;62.238;0.138;52.983;72.94650171;232.67595;0.886382039;0.741269636;2;4886.19495;0.313511137
251;8;1972;0;2;4;2;0.32;0.574;0.25;61.939;0.137;52.925;135.9494185;1117.90155;0.999967977;0.871825077;2;31301.2434;0.121611262
252;8;2000;15;1;4;8;0.4;0.616;0.179;62.07;0.136;52.944;77.26506427;330.10825;0.939010235;0.833585115;2;9243.031;0.23405978
253;8;2000;15;1;4;8;0.48;0.577;0.183;62.088;0.153;52.921;77.63837456;332.8716;0.938865317;0.833041945;2;9320.4048;0.233238205
254;8;2000;15;1;4;8;0.4;0.63;0.179;62.035;0.139;52.946;56.98760455;202.4089;1;0.884991974;2;5667.449199;0.281546931
255;8;2000;15;1;4;8;0.56;0.574;0.188;62.06;0.17;52.913;57.00057391;202.503;1;0.884996258;2;5670.084;0.281480146
256;8;2000;15;1;4;8;0.28;0.538;0.168;62.006;0.139;52.946;56.98190987;202.3633;1;0.884980715;2;5666.1724;0.281582233
257;8;2000;15;1;4;2;0.16;0.327;0.161;61.983;0.139;52.943;69.87367105;229.4438;0.868569356;0.76847463;3;6424.4264;0.304535015
258;8;2000;15;1;4;8;0.56;0.63;0.193;62.032;0.17;52.91;56.98760456;202.4089;1;0.884991974;2;5667.4492;0.281546931
259;8;2000;15;1;4;8;0.52;0.654;0.196;62;0.148;52.911;69.81616841;229.6027;0.869154921;0.769373842;3;6428.8756;0.304073813
260;7;1972;0;2;4;8;0.44;0.536;0.17;62.312;0.145;52.955;143.4487781;1271.8164;1;0.881292936;2;31159.5018;0.112790477
261;4;2002;99;2;4;8;0.52;0.552;0.159;62.355;0.14;52.958;129.9436518;1005.17665;1;0.864910282;2;14072.4731;0.129274443
262;8;2012;99;1;4;8;0.52;0.444;0.155;62.366;0.129;52.965;49.1673962;127.9195;0.965849331;0.815447675;1;3581.746;0.38436201
263;6;1998;24;1;4;8;0.36;0.55;0.182;62.134;0.121;52.943;94.06625818;337.6046;0.887496149;0.692428988;2;7089.6966;0.278628485
264;6;1998;12;1;4;8;0.2;0.386;0.193;62.17;0.121;52.953;79.01902884;212.071;0.845175782;0.653301847;2;4453.491;0.37260648
265;6;1998;12;1;4;2;0.16;0.329;0.212;62.195;0.137;52.957;79.38539156;214.2432;0.845748032;0.65360876;2;4499.1072;0.370538675
266;6;1998;12;1;4;2;0.16;0.329;0.2;62.207;0.136;52.957;79.4230153;214.3082;0.84532121;0.653398232;2;4500.4722;0.37060185
267;6;1998;12;1;4;2;0.16;0.329;0.198;62.228;0.131;52.961;79.43420561;213.1868;0.843515763;0.651594681;2;4476.9228;0.372603771
268;7;1998;24;1;4;2;0.24;0.349;0.183;62.256;0.121;52.961;93.9855941;339.2228;0.889587854;0.69468218;2;8310.9586;0.277061548
269;6;1998;24;1;4;8;0.4;0.535;0.153;62.156;0.151;52.923;94.06387812;338.306;0.88906327;0.693165441;2;7104.426;0.278043777
270;7;1998;12;1;4;8;0.4;0.505;0.149;62.191;0.17;52.921;79.30727798;212.7698;0.84511539;0.651998926;2;5212.8601;0.372737475
271;7;1998;12;1;4;8;0.4;0.499;0.148;62.222;0.149;52.923;79.21001212;211.7766;0.844494547;0.651274146;2;5188.5267;0.374026272
272;6;1998;12;1;4;8;0.44;0.516;0.17;62.241;0.143;52.925;79.23952358;212.003;0.844642215;0.65137949;2;4452.063;0.373766048
273;6;1998;12;1;4;8;0.44;0.528;0.177;62.259;0.143;52.926;80.18675902;220.0942;0.849326117;0.655853092;2;4621.9782;0.364329269
274;6;1998;24;1;4;8;0.48;0.575;0.18;62.277;0.147;52.93;94.68056774;341.3836;0.88909342;0.691775864;2;7169.0556;0.277343633
275;7;1998;24;1;4;2;0.36;0.5;0.17;62.291;0.127;52.953;98.36085617;337.8962;0.985155732;0.662482309;1;8278.456901;0.291097847
276;9;1999;20;1;4;8;0.44;0.384;0.154;62.38;0.129;52.978;66.01729761;248.56715;0.974145673;0.84658205;2;7829.865225;0.265591401
277;8;1997;99;1;4;8;0.56;0.578;0.155;62.403;0.138;52.954;96.30492599;561.07245;1;0.871898443;2;15710.0286;0.171644368
278;9;1997;20;1;4;8;0.36;0.383;0.155;62.391;0.115;52.979;75.58726118;313.5225;0.936332748;0.830406384;2;9875.95875;0.241090388
279;3;1968;0;3;4;8;0.68;0.732;0.152;62.246;0.178;52.891;195.6108279;2056.8045;1;0.821880257;0;21596.44725;0.09510424
280;9;2021;28;1;4;10;0.72;0.835;0.225;62.364;0.169;52.901;116.7325483;740.8379;0.872019756;0.826560337;0;23336.39385;0.157568273
281;9;2021;28;1;4;10;0.72;0.837;0.218;62.411;0.182;52.909;124.5394006;763.29845;0.892425817;0.786403343;0;24043.90118;0.163159509
282;6;1962;11;1;3;2;0.3;0.495;0.244;61.784;0.156;52.99;74.85605937;228.60065;0.927774239;0.716006066;2;4800.61365;0.327453397
283;6;1962;10;1;3;2;0.28;0.569;0.248;61.807;0.161;52.999;70.25056596;212.97375;0.906243318;0.736407399;2;4472.44875;0.329855515
284;6;1962;12;1;3;2;0.28;0.459;0.28;61.784;0.152;52.983;70.40903345;214.1251;0.901375183;0.736733366;2;4496.6271;0.328821952
285;6;1962;10;1;3;2;0.28;0.525;0.316;61.838;0.166;53.003;61.61968769;208.89085;0.998884156;0.83146725;2;4386.70785;0.294985097
286;6;1962;12;1;3;2;0.2;0.366;0.345;61.82;0.154;52.991;64.21899532;187.7763;0.954985905;0.756417928;2;3943.3023;0.341997341
287;6;1962;12;1;3;2;0.24;0.414;0.251;61.82;0.157;52.981;63.57270615;202.5575;0.920545817;0.793612313;2;4253.7075;0.313850172
288;6;1962;10;1;3;2;0.32;0.551;0.29;61.861;0.161;53.008;60.22247897;196.2734;0.98621573;0.824663981;2;4121.7414;0.30682955
289;6;1962;12;1;3;2;0.24;0.414;0.207;61.842;0.149;52.977;67.67633929;203.2245;0.932356771;0.746717114;2;4267.7145;0.333012699
290;6;1962;10;1;3;2;0.24;0.526;0.208;61.88;0.155;53.007;60.7286344;199.46585;0.949460762;0.824414635;2;4188.78285;0.304456299
291;6;1962;12;1;3;2;0.12;0.326;0.221;61.872;0.153;52.996;58.78346128;194.8277;0.999003446;0.841734503;2;4091.3817;0.301720245
292;6;1962;12;1;3;2;0.2;0.382;0.206;61.867;0.154;52.985;63.8115549;204.96675;0.921994485;0.795329904;2;4304.30175;0.311326373
293;6;1962;12;1;3;2;0.32;0.528;0.198;61.917;0.142;53.011;63.21472118;209.43425;0.942343329;0.811541173;2;4398.11925;0.301835641
294;6;1962;12;1;3;2;0.16;0.338;0.23;61.912;0.146;53;56.11510094;178.4617;1;0.843913038;2;3747.6957;0.314437781
295;6;1962;12;1;3;2;0.2;0.39;0.205;61.904;0.149;52.987;67.96990773;205.7575;0.880360672;0.748111083;2;4320.9075;0.330339879
296;6;1962;10;1;3;6;0.32;0.549;0.193;61.938;0.14;53.017;60.01192309;191.3533;0.995265613;0.817119107;2;4018.4193;0.313618438
297;6;1962;12;1;3;2;0.24;0.414;0.214;61.93;0.152;52.985;68.69783678;201.87015;0.924950836;0.733158583;2;4239.27315;0.340307058
298;6;1962;10;1;3;6;0.28;0.513;0.403;61.97;0.14;53.021;61.67193858;200.56915;0.999855183;0.814046848;2;4211.95215;0.307484668
299;6;1962;12;1;3;2;0.2;0.397;0.433;61.963;0.145;53.005;62.90621458;177.43575;0.94689542;0.750640415;2;3726.15075;0.354529539
300;6;1962;12;1;3;2;0.24;0.43;0.343;61.956;0.148;52.993;63.82893167;200.5542;0.913029969;0.786508168;2;4211.6382;0.318262752
301;6;1962;10;1;3;6;0.28;0.536;0.36;61.996;0.141;53.021;61.58592477;200.05155;0.999769113;0.81413125;2;4201.08255;0.307850275
302;6;1962;12;1;3;2;0.28;0.414;0.396;61.998;0.147;53.009;62.53009583;207.35325;0.999905966;0.816340346;2;4354.41825;0.301563134
303;6;1962;10;1;3;6;0.36;0.601;0.245;62.028;0.145;53.031;71.20172642;215.38225;0.890059501;0.73066678;2;4523.02725;0.330583075
304;6;1962;12;1;3;6;0.4;0.534;0.315;62.03;0.152;53.012;71.41347311;219.50655;0.893845841;0.735442154;2;4609.63755;0.325336411
305;6;1962;12;1;3;6;0.4;0.544;0.237;62.041;0.152;53.02;75.5404555;222.28825;0.914141045;0.699654427;2;4668.05325;0.339831077
306;6;1962;12;1;3;6;0.32;0.541;0.218;62.078;0.15;53.025;71.9044662;218.78075;0.936395476;0.729211684;2;4594.39575;0.328659931
307;6;1962;10;1;3;6;0.28;0.594;0.209;62.087;0.161;53.037;70.53639178;216.39845;0.899084332;0.739296695;2;4544.36745;0.325956086
308;6;1962;12;1;3;6;0.32;0.544;0.298;62.095;0.153;53.018;71.23597986;220.43575;0.89905594;0.738833441;2;4629.15075;0.323159832
309;6;1962;10;1;3;6;0.28;0.545;0.306;62.117;0.165;53.043;61.98521139;204.2504;1;0.817331625;2;4289.2584;0.303476573
310;6;1962;12;1;3;6;0.24;0.419;0.379;62.121;0.155;53.024;62.82955086;208.547;0.999593542;0.814784859;2;4379.487;0.301272859
311;6;1962;10;1;3;6;0.28;0.529;0.353;62.139;0.16;53.049;61.89809999;203.70685;0.999711679;0.817392089;2;4277.84385;0.303858707
312;6;1962;12;1;3;6;0.24;0.397;0.377;62.149;0.154;53.035;63.22671562;179.30365;0.960815031;0.750756109;2;3765.37665;0.352623695
313;6;1962;12;1;3;6;0.2;0.424;0.272;62.162;0.144;53.022;63.08429256;191.0949;0.898222473;0.776798258;2;4012.9929;0.330120231
314;6;1962;10;1;3;2;0.28;0.552;0.363;62.162;0.15;53.055;59.93810543;192.75455;0.995369511;0.82111548;2;4047.84555;0.310955593
315;6;1962;12;1;3;1;0.24;0.419;0.217;62.184;0.149;53.019;66.96592857;191.0767;0.926570853;0.73173681;2;4012.6107;0.350466219
316;6;1962;11;1;3;4;0.24;0.504;0.259;62.181;0.132;53.055;63.7936868;209.523;0.931505412;0.804346325;2;4399.983;0.304471045
317;6;1962;12;1;3;1;0.14;0.347;0.248;62.189;0.134;53.042;54.94879877;170.52375;1;0.842440363;2;3580.99875;0.322235458
318;6;1962;12;1;3;1;0.24;0.395;0.199;62.198;0.141;53.028;67.00577659;208.36075;0.881642762;0.763661055;2;4375.57575;0.321585407
319;0;1995;99;1;3;6;0.32;0.626;0.194;61.977;0.14;53.027;17.98885491;16.1932;1;0.792990077;0;0;NA
320;6;1955;12;1;3;8;0.32;0.521;0.203;61.846;0.156;53.028;63.2488481;205.8685;0.919159825;0.804168878;2;4323.2385;0.307229363
321;6;1955;12;1;3;8;0.36;0.569;0.195;61.831;0.15;53.018;64.00646574;213.90785;0.931784264;0.810017583;2;4492.06485;0.299224483
322;6;1955;12;1;3;8;0.24;0.456;0.203;61.868;0.147;53.032;61.84792264;202.3773;0.988168239;0.815381237;2;4249.9233;0.305607015
323;6;1955;12;1;3;8;0.32;0.563;0.227;61.846;0.15;53.018;62.11427808;207.79805;0.997211094;0.822686222;2;4363.75905;0.298916559
324;6;1955;12;1;3;8;0.24;0.43;0.206;61.892;0.152;53.037;61.68431445;201.49105;0.987675323;0.815751854;2;4231.31205;0.306139228
325;6;1955;12;1;3;8;0.32;0.555;0.269;61.87;0.156;53.023;61.59918729;202.46895;0.988173531;0.818859072;2;4251.84795;0.304240168
326;6;1955;12;1;3;8;0.24;0.436;0.196;61.911;0.157;53.042;62.25282314;205.1861;0.988144354;0.815680066;1;4308.9081;0.303396883
327;6;1955;12;1;3;8;0.32;0.561;0.214;61.895;0.155;53.027;62.21926159;205.12395;0.988066314;0.815996442;1;4307.60295;0.303325192
328;6;1955;12;1;3;8;0.24;0.433;0.195;61.94;0.151;53.045;56.57781412;166.56615;0.957783138;0.808634267;2;3497.88915;0.339671741
329;6;1955;11;1;3;8;0.32;0.482;0.198;61.933;0.146;53.033;46.78608198;119.91105;0.94825901;0.829693824;1;2518.13205;0.390173232
330;6;1955;12;1;3;6;0.2;0.402;0.196;61.958;0.15;53.052;62.25484366;201.1746;0.980216567;0.807641001;2;4224.6666;0.309456779
331;6;1955;12;1;3;6;0.32;0.496;0.248;61.948;0.139;53.033;62.18068455;200.19255;0.97985448;0.806628177;1;4204.04355;0.310604388
332;6;1955;12;1;3;2;0.24;0.395;0.204;61.98;0.147;53.054;61.45165548;201.29775;0.988269507;0.81844746;2;4227.25275;0.305277409
333;6;1955;12;1;3;6;0.32;0.435;0.318;61.974;0.141;53.043;61.50888336;201.39815;0.98823528;0.817889867;2;4229.36115;0.305409376
334;6;1955;12;1;3;2;0.24;0.411;0.203;62.006;0.138;53.06;62.09114048;204.3616;0.988145824;0.816159316;1;4291.5936;0.303829783
335;6;1955;12;1;3;6;0.32;0.499;0.27;61.997;0.129;53.048;62.23185547;205.149;0.988675121;0.815881122;1;4308.129;0.303349543
336;5;1955;12;1;3;2;0.28;0.494;0.199;62.037;0.155;53.066;65.23343635;212.4813;0.905783221;0.792127394;2;3718.42275;0.307007894
337;6;1955;11;1;3;2;0.36;0.554;0.222;62.036;0.145;53.054;65.86248171;214.9224;0.897887531;0.789055737;1;4513.3704;0.30644773
338;5;1950;0;3;3;2;0.28;0.509;0.193;62.055;0.16;53.073;66.01719648;217.77355;0.995824847;0.792410862;2;3811.037125;0.303146073
339;5;1950;11;1;3;2;0.24;0.491;0.195;62.074;0.162;53.077;65.26058286;212.95995;0.906341176;0.792689219;2;3726.799125;0.306445333
340;6;1955;12;1;3;2;0.32;0.545;0.182;62.077;0.147;53.061;65.74795779;214.4892;0.898406097;0.789633162;1;4504.2732;0.30653272
341;6;1955;12;1;3;2;0.24;0.418;0.247;62.103;0.146;53.084;61.81994364;201.7911;0.988261792;0.814567974;1;4237.6131;0.306356146
342;6;1945;12;1;3;2;0.32;0.472;0.247;62.109;0.132;53.07;62.11793415;203.70135;0.988302736;0.814488359;1;4277.72835;0.304946109
343;6;1955;12;1;3;2;0.2;0.399;0.254;62.124;0.144;53.092;61.74614358;201.29725;0.987810216;0.814542997;2;4227.24225;0.306741118
344;6;1955;12;1;3;2;0.32;0.448;0.294;62.129;0.132;53.075;61.25076672;199.75825;0.988094387;0.817985801;2;4194.92325;0.306624466
345;6;1955;12;1;3;2;0.2;0.4;0.195;62.142;0.135;53.099;62.01274796;196.82385;0.976825538;0.801978668;2;4133.30085;0.315067244
346;6;1955;12;1;3;2;0.32;0.511;0.205;62.15;0.126;53.081;61.72847036;198.78455;0.981010929;0.809675001;2;4174.47555;0.310529517
347;6;1955;12;1;3;2;0.2;0.407;0.172;62.156;0.121;53.101;57.68457425;171.2693;0.954829527;0.804238763;2;3596.6553;0.336806271
348;6;1955;12;1;3;2;0.32;0.504;0.172;62.165;0.1;53.087;59.3179957;182.32245;0.955331566;0.806934972;2;3828.77145;0.325346636
349;4;1950;0;1;3;2;0.28;0.498;0.218;61.979;0.157;53.089;55.51487501;168.16635;0.986982372;0.828066308;1;2354.3289;0.330118808
350;4;1950;0;1;3;6;0.28;0.519;0.278;61.974;0.157;53.081;55.24014363;166.99445;0.987314946;0.829279924;1;2337.9223;0.330790297
351;4;1950;0;1;3;6;0.24;0.536;0.271;61.963;0.162;53.07;55.18446485;166.97625;0.987722694;0.830071396;1;2337.6675;0.330492899
352;4;1950;0;1;3;2;0.24;0.412;0.229;61.997;0.156;53.095;54.62723728;164.11935;0.987314118;0.831334089;2;2297.6709;0.33285068
353;4;1950;0;1;3;6;0.24;0.472;0.197;61.956;0.167;53.059;54.64311477;168.33175;0.997831918;0.841690653;1;2356.6445;0.324615616
354;4;1950;0;1;3;2;0.24;0.432;0.297;61.988;0.166;53.087;54.69058539;164.7458;0.987810794;0.831954425;2;2306.4412;0.331969528
355;4;1950;0;1;3;6;0.24;0.415;0.305;61.983;0.18;53.075;54.68528497;164.4228;0.986717468;0.83121902;2;2301.9192;0.332589428
356;4;1950;0;1;3;2;0.24;0.414;0.254;62.008;0.162;53.097;54.40984307;163.5303;0.987797674;0.833156478;2;2289.4242;0.332720255
357;4;1950;0;1;3;6;0.2;0.41;0.2;61.975;0.167;53.064;54.84237671;166.3014;0.988004139;0.833559522;2;2328.2196;0.329777
